,subject,condition,validity,cue side,cue-target interval,reaction time,response
11071,18,60,valid,left,1.133594,459.336,correct
11072,18,60,valid,left,1.46655,358.827,correct
11073,18,60,invalid,right,1.566756,402.36899999999997,correct
11074,18,60,invalid,right,0.56651,686.172,correct
11075,18,60,valid,right,0.999883,470.252,correct
11076,18,60,invalid,left,1.499924,451.68199999999996,correct
11077,18,60,valid,right,0.533388,637.8580000000001,correct
11078,18,60,valid,right,0.966525,383.444,correct
11079,18,60,valid,right,1.583147,459.082,correct
11080,18,60,valid,right,1.483265,457.246,correct
11081,18,60,valid,right,1.09965,482.15599999999995,correct
11082,18,60,valid,left,1.450087,404.497,correct
11083,18,60,valid,left,1.333205,403.16,correct
11084,18,60,invalid,left,1.216451,365.80600000000004,correct
11085,18,60,valid,left,0.683053,381.50600000000003,correct
11086,18,60,valid,left,1.583416,488.936,correct
11087,18,60,valid,right,1.66677,427.284,correct
11088,18,60,valid,right,1.100106,590.448,correct
11089,18,60,valid,right,0.516537,553.704,correct
11090,18,60,invalid,left,0.949879,517.4870000000001,correct
11091,18,60,invalid,left,1.599858,444.88,correct
11092,18,60,valid,left,0.549792,391.988,correct
11093,18,60,valid,right,1.216506,418.341,correct
11094,18,60,invalid,left,1.099896,521.383,correct
11095,18,60,valid,right,0.649788,529.1709999999999,correct
11096,18,60,valid,right,0.933149,541.064,correct
11097,18,60,invalid,left,1.016501,507.50600000000003,correct
11098,18,60,valid,right,1.633254,443.69,correct
11099,18,60,invalid,right,0.966722,513.811,correct
11100,18,60,valid,left,0.666757,431.41,correct
11101,18,60,invalid,right,1.133091,398.63100000000003,correct
11102,18,60,invalid,left,0.566484,494.05,correct
11103,18,60,invalid,right,1.599919,448.513,correct
11104,18,60,valid,left,0.983392,367.65,correct
11105,18,60,valid,left,0.849899,340.074,correct
11106,18,60,valid,right,1.64972,374.10900000000004,correct
11107,18,60,valid,left,1.016727,393.71099999999996,correct
11108,18,60,valid,right,1.283185,544.2479999999999,correct
11109,18,60,valid,right,1.599903,523.061,correct
11110,18,60,valid,left,0.583174,404.551,correct
11111,18,60,invalid,left,0.966416,394.863,correct
11112,18,60,valid,right,1.233187,486.92800000000005,correct
11113,18,60,valid,left,1.233089,385.14300000000003,correct
11114,18,60,invalid,right,0.583156,424.408,correct
11115,18,60,valid,right,0.633094,369.045,correct
11116,18,60,valid,left,1.399924,420.637,correct
11117,18,60,valid,right,0.683137,549.003,correct
11118,18,60,valid,right,0.866247,445.073,correct
11119,18,60,valid,right,1.033181,358.262,correct
11120,18,60,invalid,right,1.050071,415.721,correct
11121,18,60,invalid,left,1.083169,456.959,correct
11122,18,60,valid,left,1.20008,386.027,correct
11123,18,60,valid,right,0.949769,550.9060000000001,correct
11124,18,60,valid,right,1.299884,486.508,correct
11125,18,60,valid,right,0.883348,594.472,correct
11126,18,60,valid,left,0.566588,500.462,correct
11127,18,60,valid,left,0.916469,467.57,correct
11128,18,60,valid,right,1.4999,469.423,correct
11129,18,60,invalid,right,1.500242,459.997,correct
11130,18,60,valid,right,1.566763,644.522,correct
11131,18,60,invalid,left,1.483419,511.22,correct
11132,18,60,invalid,right,1.416564,402.86699999999996,correct
11133,18,60,valid,right,0.533247,564.0070000000001,correct
11134,18,60,valid,left,0.716713,503.221,correct
11135,18,60,valid,right,0.666426,395.312,correct
11136,18,60,invalid,left,1.366747,509.748,correct
11137,18,60,valid,right,0.766731,555.531,correct
11138,18,60,invalid,right,1.083399,459.26800000000003,correct
11139,18,60,valid,right,1.333208,344.708,correct
11140,18,60,valid,left,0.633129,415.175,correct
11141,18,60,invalid,left,1.116707,762.3950000000001,incorrect
11142,18,60,valid,right,1.533433,520.335,correct
11143,18,60,invalid,left,1.250079,657.912,correct
11144,18,60,valid,left,1.333409,379.27,correct
11145,18,60,valid,right,1.19983,554.081,correct
11146,18,60,valid,right,1.266744,488.105,correct
11147,18,60,valid,left,1.366429,544.747,correct
11148,18,60,valid,right,1.050073,355.331,correct
11149,18,60,valid,right,1.483169,363.98999999999995,correct
11150,18,60,valid,left,1.116398,417.379,correct
11151,18,60,valid,right,0.816698,353.5,correct
11152,18,60,valid,right,1.683111,440.02000000000004,correct
11153,18,60,invalid,right,0.833195,570.33,correct
11154,18,60,invalid,left,0.899788,449.65,correct
11155,18,60,valid,left,1.61676,391.812,correct
11156,18,60,valid,left,1.433228,419.89700000000005,correct
11157,18,60,valid,right,0.716506,364.839,correct
11158,18,60,invalid,right,0.599804,497.687,correct
11159,18,60,invalid,left,1.316453,640.906,correct
11160,18,60,valid,right,0.883192,447.278,correct
11161,18,60,invalid,left,1.683188,535.476,correct
11162,18,60,invalid,left,1.183213,554.797,correct
11163,18,60,valid,left,1.633246,526.7239999999999,correct
11164,18,60,invalid,left,1.033186,589.8090000000001,correct
11165,18,60,valid,right,1.033124,482.69,correct
11166,18,60,valid,left,0.95006,372.041,correct
11167,18,60,valid,left,1.283228,421.096,correct
11168,18,60,invalid,right,1.583206,396.17900000000003,correct
11169,18,60,valid,right,0.649783,479.76099999999997,correct
11170,18,60,invalid,left,1.416543,372.362,correct
11171,18,60,valid,right,1.433218,449.834,correct
11172,18,60,valid,right,1.016545,472.648,correct
11173,18,60,invalid,right,0.700044,530.1550000000001,correct
11174,18,60,invalid,left,1.199908,623.5939999999999,correct
11175,18,60,invalid,right,1.350096,420.75800000000004,correct
11176,18,60,valid,right,1.516442,433.338,correct
11177,18,60,valid,left,1.450122,402.61400000000003,correct
11178,18,60,valid,left,1.066553,340.418,correct
11179,18,60,valid,right,1.249836,450.309,correct
11180,18,60,valid,left,1.56654,410.926,correct
11181,18,60,valid,left,1.533234,464.949,correct
11182,18,60,valid,right,1.383218,433.264,correct
11183,18,60,valid,left,1.166564,434.227,correct
11184,18,60,valid,left,1.650108,361.344,correct
11185,18,60,invalid,left,0.833149,481.51300000000003,correct
11186,18,60,valid,right,0.616495,445.425,correct
11187,18,60,invalid,right,0.783368,411.81600000000003,correct
11188,18,60,valid,left,1.216742,424.537,correct
11189,18,60,valid,right,0.833042,489.162,correct
11190,18,60,valid,right,0.750048,446.513,correct
11191,18,60,valid,right,1.383105,380.167,correct
11192,18,60,valid,right,1.61677,427.594,correct
11193,18,60,invalid,left,0.86673,404.116,correct
11194,18,60,valid,left,1.566502,553.3249999999999,correct
11195,18,60,valid,right,1.549914,368.802,correct
11196,18,60,invalid,right,1.100067,365.517,correct
11197,18,60,valid,right,0.783385,394.44,correct
11198,18,60,invalid,right,1.36649,446.051,correct
11199,18,60,valid,right,1.533421,409.437,correct
11200,18,60,invalid,right,1.433137,423.553,correct
11201,18,60,valid,right,0.84985,506.58000000000004,correct
11202,18,60,valid,left,0.650044,477.853,correct
11203,18,60,valid,left,1.250084,382.423,correct
11204,18,60,valid,left,0.833136,541.079,correct
11205,18,60,valid,left,1.18313,353.496,correct
11206,18,60,invalid,right,0.849774,472.569,correct
11207,18,60,valid,right,1.449981,573.039,correct
11208,18,60,valid,left,1.483258,407.598,correct
11209,18,60,valid,right,0.716373,458.85900000000004,correct
11210,18,60,valid,right,0.866483,531.298,correct
11211,18,60,valid,right,1.433217,564.021,correct
11212,18,60,invalid,right,1.533227,373.529,correct
11213,18,60,invalid,left,1.016571,388.815,correct
11214,18,60,valid,right,1.366538,366.606,correct
11215,18,60,valid,left,0.499823,563.8030000000001,correct
11216,18,60,invalid,left,1.549901,579.6139999999999,correct
11217,18,60,valid,left,1.383422,390.324,correct
11218,18,60,invalid,right,1.116523,383.747,correct
11219,18,60,valid,left,0.516694,569.607,correct
11220,18,60,invalid,left,0.566507,511.59200000000004,correct
11221,18,60,valid,left,0.949813,431.29699999999997,correct
11222,18,60,invalid,right,1.366542,494.818,correct
11223,18,60,valid,right,1.083215,515.396,correct
11224,18,60,invalid,right,0.949863,328.903,correct
11225,18,60,valid,right,0.599778,370.042,correct
11226,18,60,valid,right,1.499875,410.136,correct
11227,18,60,valid,left,0.933176,339.596,incorrect
11228,18,60,valid,right,1.083193,550.0540000000001,correct
11229,18,60,invalid,left,0.69985,655.601,correct
11230,18,60,valid,right,1.133182,486.649,correct
11231,18,60,valid,right,0.516377,535.8009999999999,correct
11232,18,60,valid,left,1.266533,466.796,correct
11233,18,60,invalid,left,1.433241,425.311,correct
11234,18,60,valid,left,1.500084,482.068,correct
11235,18,60,valid,left,0.516527,452.834,correct
11236,18,60,valid,right,0.599903,625.773,correct
11237,18,60,invalid,left,0.716559,576.2890000000001,correct
11238,18,60,valid,left,0.816699,401.194,correct
11239,18,80,invalid,right,0.833113,512.567,correct
11240,18,80,invalid,right,1.133193,419.14,correct
11241,18,80,invalid,right,1.600054,439.458,correct
11242,18,80,invalid,right,1.433238,422.861,correct
11243,18,80,valid,right,1.249808,374.681,correct
11244,18,80,valid,right,0.999898,414.65999999999997,correct
11245,18,80,valid,left,1.466546,424.954,correct
11246,18,80,valid,right,0.750047,479.25600000000003,correct
11247,18,80,invalid,right,0.566406,610.801,correct
11248,18,80,valid,left,1.566763,405.814,correct
11249,18,80,valid,right,0.549844,500.607,correct
11250,18,80,valid,right,1.316565,571.157,correct
11251,18,80,valid,right,1.383468,518.818,correct
11252,18,80,invalid,right,1.099865,430.26,correct
11253,18,80,valid,left,1.350073,445.529,correct
11254,18,80,valid,right,0.899791,379.241,correct
11255,18,80,invalid,right,1.333244,344.793,correct
11256,18,80,invalid,left,1.616543,446.308,correct
11257,18,80,valid,right,1.233421,354.47,correct
11258,18,80,valid,right,1.133209,567.706,correct
11259,18,80,invalid,left,1.216749,406.163,incorrect
11260,18,80,valid,left,1.266566,414.897,correct
11261,18,80,valid,left,0.499984,450.875,correct
11262,18,80,valid,left,0.950052,439.661,correct
11263,18,80,valid,right,1.616805,411.81600000000003,correct
11264,18,80,valid,right,1.666571,423.615,correct
11265,18,80,valid,left,1.049867,576.5,correct
11266,18,80,invalid,right,0.799957,433.14000000000004,correct
11267,18,80,valid,left,0.833104,447.293,correct
11268,18,80,valid,right,0.633116,555.005,correct
11269,18,80,invalid,left,1.649918,423.212,correct
11270,18,80,valid,left,0.749821,506.517,correct
11271,18,80,valid,right,0.833224,408.506,correct
11272,18,80,valid,right,1.516338,407.126,correct
11273,18,80,valid,right,0.916736,456.789,correct
11274,18,80,valid,left,1.433221,366.83700000000005,correct
11275,18,80,valid,right,0.749848,497.256,correct
11276,18,80,valid,right,1.166699,481.3,correct
11277,18,80,valid,right,1.350088,391.04699999999997,correct
11278,18,80,valid,right,0.783204,403.169,correct
11279,18,80,valid,right,1.133413,534.014,correct
11280,18,80,valid,right,0.733186,935.908,correct
11281,18,80,valid,left,0.599811,491.51,correct
11282,18,80,valid,left,1.033169,485.029,correct
11283,18,80,valid,right,0.71693,390.878,correct
11284,18,80,valid,left,1.283257,378.369,correct
11285,18,80,valid,left,0.833365,455.441,correct
11286,18,80,valid,right,0.866497,481.754,correct
11287,18,80,invalid,right,0.866511,531.613,correct
11288,18,80,invalid,left,0.549853,394.865,correct
11289,18,80,valid,left,0.933392,339.003,correct
11290,18,80,valid,right,1.316775,307.505,correct
11291,18,80,valid,left,1.666549,388.118,correct
11292,18,80,valid,left,1.100062,351.099,correct
11293,18,80,valid,right,0.833142,529.2829999999999,correct
11294,18,80,valid,right,1.650139,365.557,correct
11295,18,80,invalid,right,0.533338,531.8739999999999,correct
11296,18,80,valid,left,1.150088,422.408,correct
11297,18,80,invalid,left,0.716493,452.06600000000003,correct
11298,18,80,valid,right,0.599818,657.5609999999999,correct
11299,18,80,valid,left,1.099691,375.3,correct
11300,18,80,valid,left,1.649916,451.446,correct
11301,18,80,valid,left,0.999874,421.248,correct
11302,18,80,valid,left,1.533241,482.567,correct
11303,18,80,valid,right,0.699782,400.039,correct
11304,18,80,invalid,right,0.499644,554.1120000000001,correct
11305,18,80,valid,right,1.149878,378.78000000000003,correct
11306,18,80,invalid,left,0.583179,486.319,correct
11307,18,80,invalid,right,1.26652,375.90299999999996,correct
11308,18,80,valid,right,1.466568,395.95799999999997,correct
11309,18,80,valid,left,1.049878,547.6020000000001,correct
11310,18,80,valid,left,0.750043,360.965,correct
11311,18,80,invalid,left,1.549807,437.302,correct
11312,18,80,valid,right,1.266744,436.84299999999996,correct
11313,18,80,valid,right,1.533237,497.196,correct
11314,18,80,invalid,left,0.88338,462.897,correct
11315,18,80,valid,right,0.649817,570.977,correct
11316,18,80,valid,right,0.950036,495.239,correct
11317,18,80,valid,right,0.849848,420.52299999999997,correct
11318,18,80,valid,right,1.01654,452.551,correct
11319,18,80,invalid,left,0.783047,499.97799999999995,correct
11320,18,80,valid,left,1.18346,467.149,correct
11321,18,80,invalid,right,0.96644,438.48900000000003,correct
11322,18,80,valid,left,1.149879,377.232,correct
11323,18,80,valid,left,1.483241,439.31100000000004,correct
11324,18,80,valid,right,1.050063,364.96099999999996,correct
11325,18,80,valid,left,0.916608,351.76800000000003,correct
11326,18,80,valid,right,0.916539,460.77099999999996,correct
11327,18,80,valid,left,0.900066,421.879,correct
11328,18,80,valid,left,0.800055,468.506,correct
11329,18,80,valid,right,0.516486,545.794,correct
11330,18,80,valid,right,0.966539,403.603,correct
11331,18,80,valid,right,1.533158,431.076,correct
11332,18,80,valid,left,1.266576,598.811,correct
11333,18,80,invalid,right,0.933177,616.95,correct
11334,18,80,valid,right,1.249856,429.02299999999997,correct
11335,18,80,valid,right,1.366551,391.128,correct
11336,18,80,valid,left,1.549932,419.615,correct
11337,18,80,invalid,left,1.583232,418.03000000000003,correct
11338,18,80,valid,right,1.016574,463.73900000000003,correct
11339,18,80,invalid,right,1.533234,535.5640000000001,correct
11340,18,80,valid,right,1.416558,377.56,correct
11341,18,80,valid,right,0.883386,534.8720000000001,correct
11342,18,80,valid,left,1.366549,363.49399999999997,correct
11343,18,80,invalid,right,0.733097,366.639,correct
11344,18,80,valid,left,0.499866,400.5,correct
11345,18,80,valid,left,1.233403,325.09700000000004,correct
11346,18,80,valid,left,1.383113,560.7090000000001,correct
11347,18,80,valid,right,0.583174,595.149,correct
11348,18,80,valid,left,0.866724,380.79,correct
11349,18,80,valid,right,0.566499,400.41900000000004,correct
11350,18,80,valid,right,0.983183,410.963,correct
11351,18,80,valid,right,0.6497,414.034,correct
11352,18,80,valid,left,0.683202,375.89,incorrect
11353,18,80,invalid,right,1.066719,413.346,correct
11354,18,80,valid,left,1.499916,416.58,correct
11355,18,80,valid,left,1.449863,373.68600000000004,correct
11356,18,80,valid,right,1.433136,784.475,correct
11357,18,80,invalid,left,1.149888,818.943,correct
11358,18,80,valid,left,1.383275,430.283,correct
11359,18,80,valid,left,1.616458,571.356,correct
11360,18,80,valid,right,1.68343,517.34,correct
11361,18,80,invalid,right,1.033435,497.848,correct
11362,18,80,valid,left,0.633185,443.266,correct
11363,18,80,valid,right,1.666785,435.773,correct
11364,18,80,valid,left,0.816688,478.20099999999996,correct
11365,18,80,valid,right,0.799811,585.818,correct
11366,18,80,valid,right,0.966411,515.409,correct
11367,18,80,valid,right,0.499772,477.109,correct
11368,18,80,valid,left,0.683336,453.269,correct
11369,18,80,valid,left,1.316743,430.347,correct
11370,18,80,valid,right,1.483244,362.818,correct
11371,18,80,valid,left,0.716321,393.78400000000005,correct
11372,18,80,valid,right,1.516601,362.622,correct
11373,18,80,valid,right,0.516446,407.637,correct
11374,18,80,valid,left,1.59993,382.28200000000004,correct
11375,18,80,valid,right,0.983082,467.081,correct
11376,18,80,valid,left,1.533276,394.355,correct
11377,18,80,valid,right,1.400068,467.726,correct
11378,18,80,valid,left,0.98339,417.32099999999997,correct
11379,18,80,invalid,left,1.016519,780.1479999999999,correct
11380,18,80,valid,right,1.299865,472.506,correct
11381,18,80,invalid,left,1.316792,460.474,correct
11382,18,80,invalid,right,1.199891,457.22499999999997,correct
11383,18,80,valid,left,1.516533,492.203,correct
11384,18,80,invalid,left,0.650097,481.846,correct
11385,18,80,valid,right,0.700031,374.516,correct
11386,18,80,valid,left,0.516669,441.03,correct
11387,18,80,valid,left,0.90006,321.17,correct
